"","Index","Hydro_endpoint","Flow.Metric.Name","Threshold","Result","SmoothingFunc","n","PercChans"
"1300","csci","Peak_2","2-year flood magnitude","NATHigh","BothImpact",12,244,14.3360752056404
"1301","csci","Peak_2","2-year flood magnitude","NATHigh","BothImpact",15,227,13.337250293772
"1302","csci","Peak_2","2-year flood magnitude","NATHigh","BothImpact",18,223,13.1022326674501
"1303","csci","Peak_2","2-year flood magnitude","NATHigh","BothImpact",20,225,13.219741480611
"1304","csci","Peak_2","2-year flood magnitude","NATLow","NoImpact",3,4,12.5
"1305","csci","Peak_2","2-year flood magnitude","NATLow","NoImpact",6,4,12.5
"1306","csci","Peak_2","2-year flood magnitude","NATLow","NoImpact",9,4,12.5
"1307","csci","Peak_2","2-year flood magnitude","NATLow","NoImpact",12,4,12.5
"1308","csci","Peak_2","2-year flood magnitude","NATLow","NoImpact",15,5,15.625
"1309","csci","Peak_2","2-year flood magnitude","NATLow","NoImpact",18,5,15.625
"1310","csci","Peak_2","2-year flood magnitude","NATLow","NoImpact",20,6,18.75
"1311","csci","Peak_2","2-year flood magnitude","NATLow","BioImpact",3,1,14.2857142857143
"1312","csci","Peak_2","2-year flood magnitude","NATLow","BioImpact",6,1,14.2857142857143
"1313","csci","Peak_2","2-year flood magnitude","NATLow","BioImpact",9,1,14.2857142857143
"1314","csci","Peak_2","2-year flood magnitude","NATLow","BioImpact",12,1,14.2857142857143
"1315","csci","Peak_2","2-year flood magnitude","NATLow","BioImpact",15,1,14.2857142857143
"1316","csci","Peak_2","2-year flood magnitude","NATLow","BioImpact",18,1,14.2857142857143
"1317","csci","Peak_2","2-year flood magnitude","NATLow","BioImpact",20,1,14.2857142857143
"1318","csci","Peak_2","2-year flood magnitude","NATLow","HydroImpact",3,285,14.3144148669011
"1319","csci","Peak_2","2-year flood magnitude","NATLow","HydroImpact",6,285,14.3144148669011
"1320","csci","Peak_2","2-year flood magnitude","NATLow","HydroImpact",9,285,14.3144148669011
"1321","csci","Peak_2","2-year flood magnitude","NATLow","HydroImpact",12,285,14.3144148669011
"1322","csci","Peak_2","2-year flood magnitude","NATLow","HydroImpact",15,284,14.2641888498242
"1323","csci","Peak_2","2-year flood magnitude","NATLow","HydroImpact",18,284,14.2641888498242
"1324","csci","Peak_2","2-year flood magnitude","NATLow","HydroImpact",20,283,14.2139628327474
"1325","csci","Peak_2","2-year flood magnitude","NATLow","BothImpact",3,112,14.2857142857143
"1326","csci","Peak_2","2-year flood magnitude","NATLow","BothImpact",6,112,14.2857142857143
"1327","csci","Peak_2","2-year flood magnitude","NATLow","BothImpact",9,112,14.2857142857143
"1328","csci","Peak_2","2-year flood magnitude","NATLow","BothImpact",12,112,14.2857142857143
"1329","csci","Peak_2","2-year flood magnitude","NATLow","BothImpact",15,112,14.2857142857143
"1330","csci","Peak_2","2-year flood magnitude","NATLow","BothImpact",18,112,14.2857142857143
"1331","csci","Peak_2","2-year flood magnitude","NATLow","BothImpact",20,112,14.2857142857143
"1332","csci","Peak_2","2-year flood magnitude","NATMed","NoImpact",9,150,20.5479452054795
"1333","csci","Peak_2","2-year flood magnitude","NATMed","NoImpact",12,145,19.8630136986301
"1334","csci","Peak_2","2-year flood magnitude","NATMed","NoImpact",15,145,19.8630136986301
"1335","csci","Peak_2","2-year flood magnitude","NATMed","NoImpact",18,145,19.8630136986301
"1336","csci","Peak_2","2-year flood magnitude","NATMed","NoImpact",20,145,19.8630136986301
"1337","csci","Peak_2","2-year flood magnitude","NATMed","BioImpact",9,58,23.9669421487603
"1338","csci","Peak_2","2-year flood magnitude","NATMed","BioImpact",12,46,19.0082644628099
"1339","csci","Peak_2","2-year flood magnitude","NATMed","BioImpact",15,46,19.0082644628099
"1340","csci","Peak_2","2-year flood magnitude","NATMed","BioImpact",18,46,19.0082644628099
"1341","csci","Peak_2","2-year flood magnitude","NATMed","BioImpact",20,46,19.0082644628099
"1342","csci","Peak_2","2-year flood magnitude","NATMed","HydroImpact",3,34,8.99470899470899
"1343","csci","Peak_2","2-year flood magnitude","NATMed","HydroImpact",6,34,8.99470899470899
"1344","csci","Peak_2","2-year flood magnitude","NATMed","HydroImpact",9,58,15.3439153439153
"1345","csci","Peak_2","2-year flood magnitude","NATMed","HydroImpact",12,63,16.6666666666667
"1346","csci","Peak_2","2-year flood magnitude","NATMed","HydroImpact",15,63,16.6666666666667
"1347","csci","Peak_2","2-year flood magnitude","NATMed","HydroImpact",18,63,16.6666666666667
"1348","csci","Peak_2","2-year flood magnitude","NATMed","HydroImpact",20,63,16.6666666666667
"1349","csci","Peak_2","2-year flood magnitude","NATMed","BothImpact",3,102,10.9442060085837
"1350","csci","Peak_2","2-year flood magnitude","NATMed","BothImpact",6,102,10.9442060085837
"1351","csci","Peak_2","2-year flood magnitude","NATMed","BothImpact",9,136,14.5922746781116
"1352","csci","Peak_2","2-year flood magnitude","NATMed","BothImpact",12,148,15.8798283261803
"1353","csci","Peak_2","2-year flood magnitude","NATMed","BothImpact",15,148,15.8798283261803
"1354","csci","Peak_2","2-year flood magnitude","NATMed","BothImpact",18,148,15.8798283261803
"1355","csci","Peak_2","2-year flood magnitude","NATMed","BothImpact",20,148,15.8798283261803
"1356","csci","Peak_2","2-year flood magnitude","SB0","BothImpact",3,4,8
"1357","csci","Peak_2","2-year flood magnitude","SB0","BothImpact",6,6,12
"1358","csci","Peak_2","2-year flood magnitude","SB0","BothImpact",9,8,16
"1359","csci","Peak_2","2-year flood magnitude","SB0","BothImpact",12,8,16
"1360","csci","Peak_2","2-year flood magnitude","SB0","BothImpact",15,8,16
"1361","csci","Peak_2","2-year flood magnitude","SB0","BothImpact",18,8,16
"1362","csci","Peak_2","2-year flood magnitude","SB0","BothImpact",20,8,16
"1363","csci","Peak_2","2-year flood magnitude","SB2","BioImpact",9,15,68.1818181818182
"1364","csci","Peak_2","2-year flood magnitude","SB2","BioImpact",12,6,27.2727272727273
"1365","csci","Peak_2","2-year flood magnitude","SB2","BioImpact",20,1,4.54545454545455
"1366","csci","Peak_2","2-year flood magnitude","SB2","BothImpact",3,4,2.94117647058824
"1367","csci","Peak_2","2-year flood magnitude","SB2","BothImpact",6,4,2.94117647058824
"1368","csci","Peak_2","2-year flood magnitude","SB2","BothImpact",9,15,11.0294117647059
"1369","csci","Peak_2","2-year flood magnitude","SB2","BothImpact",12,24,17.6470588235294
"1370","csci","Peak_2","2-year flood magnitude","SB2","BothImpact",15,30,22.0588235294118
"1371","csci","Peak_2","2-year flood magnitude","SB2","BothImpact",18,30,22.0588235294118
"1372","csci","Peak_2","2-year flood magnitude","SB2","BothImpact",20,29,21.3235294117647
"1373","csci","Peak_5","5-year flood magnitude","HB","HydroImpact",3,1,14.2857142857143
"1374","csci","Peak_5","5-year flood magnitude","HB","HydroImpact",6,1,14.2857142857143
"1375","csci","Peak_5","5-year flood magnitude","HB","HydroImpact",9,1,14.2857142857143
"1376","csci","Peak_5","5-year flood magnitude","HB","HydroImpact",12,1,14.2857142857143
"1377","csci","Peak_5","5-year flood magnitude","HB","HydroImpact",15,1,14.2857142857143
"1378","csci","Peak_5","5-year flood magnitude","HB","HydroImpact",18,1,14.2857142857143
"1379","csci","Peak_5","5-year flood magnitude","HB","HydroImpact",20,1,14.2857142857143
"1380","csci","Peak_5","5-year flood magnitude","HB","BothImpact",3,21,8.86075949367089
"1381","csci","Peak_5","5-year flood magnitude","HB","BothImpact",6,21,8.86075949367089
"1382","csci","Peak_5","5-year flood magnitude","HB","BothImpact",9,39,16.4556962025316
"1383","csci","Peak_5","5-year flood magnitude","HB","BothImpact",12,39,16.4556962025316
"1384","csci","Peak_5","5-year flood magnitude","HB","BothImpact",15,39,16.4556962025316
"1385","csci","Peak_5","5-year flood magnitude","HB","BothImpact",18,39,16.4556962025316
"1386","csci","Peak_5","5-year flood magnitude","HB","BothImpact",20,39,16.4556962025316
"1387","csci","Peak_5","5-year flood magnitude","NAT","HydroImpact",3,17,2.79146141215107
"1388","csci","Peak_5","5-year flood magnitude","NAT","HydroImpact",6,14,2.29885057471264
"1389","csci","Peak_5","5-year flood magnitude","NAT","HydroImpact",9,14,2.29885057471264
"1390","csci","Peak_5","5-year flood magnitude","NAT","HydroImpact",12,141,23.1527093596059
"1391","csci","Peak_5","5-year flood magnitude","NAT","HydroImpact",15,141,23.1527093596059
"1392","csci","Peak_5","5-year flood magnitude","NAT","HydroImpact",18,141,23.1527093596059
"1393","csci","Peak_5","5-year flood magnitude","NAT","HydroImpact",20,141,23.1527093596059
"1394","csci","Peak_5","5-year flood magnitude","NAT","BothImpact",3,19,5.26315789473684
"1395","csci","Peak_5","5-year flood magnitude","NAT","BothImpact",6,19,5.26315789473684
"1396","csci","Peak_5","5-year flood magnitude","NAT","BothImpact",9,19,5.26315789473684
"1397","csci","Peak_5","5-year flood magnitude","NAT","BothImpact",12,76,21.0526315789474
"1398","csci","Peak_5","5-year flood magnitude","NAT","BothImpact",15,76,21.0526315789474
"1399","csci","Peak_5","5-year flood magnitude","NAT","BothImpact",18,76,21.0526315789474
"1400","csci","Peak_5","5-year flood magnitude","NAT","BothImpact",20,76,21.0526315789474
"1401","csci","Peak_5","5-year flood magnitude","NATHigh","HydroImpact",3,131,14.6042363433668
"1402","csci","Peak_5","5-year flood magnitude","NATHigh","HydroImpact",6,127,14.1583054626533
"1403","csci","Peak_5","5-year flood magnitude","NATHigh","HydroImpact",9,131,14.6042363433668
"1404","csci","Peak_5","5-year flood magnitude","NATHigh","HydroImpact",12,127,14.1583054626533
"1405","csci","Peak_5","5-year flood magnitude","NATHigh","HydroImpact",15,127,14.1583054626533
"1406","csci","Peak_5","5-year flood magnitude","NATHigh","HydroImpact",18,127,14.1583054626533
"1407","csci","Peak_5","5-year flood magnitude","NATHigh","HydroImpact",20,127,14.1583054626533
"1408","csci","Peak_5","5-year flood magnitude","NATHigh","BothImpact",3,261,14.2857142857143
"1409","csci","Peak_5","5-year flood magnitude","NATHigh","BothImpact",6,261,14.2857142857143
"1410","csci","Peak_5","5-year flood magnitude","NATHigh","BothImpact",9,261,14.2857142857143
"1411","csci","Peak_5","5-year flood magnitude","NATHigh","BothImpact",12,261,14.2857142857143
"1412","csci","Peak_5","5-year flood magnitude","NATHigh","BothImpact",15,261,14.2857142857143
"1413","csci","Peak_5","5-year flood magnitude","NATHigh","BothImpact",18,261,14.2857142857143
"1414","csci","Peak_5","5-year flood magnitude","NATHigh","BothImpact",20,261,14.2857142857143
"1415","csci","Peak_5","5-year flood magnitude","NATLow","NoImpact",6,4,11.7647058823529
"1416","csci","Peak_5","5-year flood magnitude","NATLow","NoImpact",9,6,17.6470588235294
"1417","csci","Peak_5","5-year flood magnitude","NATLow","NoImpact",12,6,17.6470588235294
"1418","csci","Peak_5","5-year flood magnitude","NATLow","NoImpact",15,6,17.6470588235294
"1419","csci","Peak_5","5-year flood magnitude","NATLow","NoImpact",18,6,17.6470588235294
"1420","csci","Peak_5","5-year flood magnitude","NATLow","NoImpact",20,6,17.6470588235294
"1421","csci","Peak_5","5-year flood magnitude","NATLow","BioImpact",6,1,16.6666666666667
"1422","csci","Peak_5","5-year flood magnitude","NATLow","BioImpact",9,1,16.6666666666667
"1423","csci","Peak_5","5-year flood magnitude","NATLow","BioImpact",12,1,16.6666666666667
"1424","csci","Peak_5","5-year flood magnitude","NATLow","BioImpact",15,1,16.6666666666667
"1425","csci","Peak_5","5-year flood magnitude","NATLow","BioImpact",18,1,16.6666666666667
"1426","csci","Peak_5","5-year flood magnitude","NATLow","BioImpact",20,1,16.6666666666667
"1427","csci","Peak_5","5-year flood magnitude","NATLow","HydroImpact",3,15,0.87463556851312
"1428","csci","Peak_5","5-year flood magnitude","NATLow","HydroImpact",6,285,16.6180758017493
"1429","csci","Peak_5","5-year flood magnitude","NATLow","HydroImpact",9,283,16.5014577259475
"1430","csci","Peak_5","5-year flood magnitude","NATLow","HydroImpact",12,283,16.5014577259475
"1431","csci","Peak_5","5-year flood magnitude","NATLow","HydroImpact",15,283,16.5014577259475
"1432","csci","Peak_5","5-year flood magnitude","NATLow","HydroImpact",18,283,16.5014577259475
"1433","csci","Peak_5","5-year flood magnitude","NATLow","HydroImpact",20,283,16.5014577259475
"1434","csci","Peak_5","5-year flood magnitude","NATLow","BothImpact",3,15,2.18340611353712
"1435","csci","Peak_5","5-year flood magnitude","NATLow","BothImpact",6,112,16.3027656477438
"1436","csci","Peak_5","5-year flood magnitude","NATLow","BothImpact",9,112,16.3027656477438
"1437","csci","Peak_5","5-year flood magnitude","NATLow","BothImpact",12,112,16.3027656477438
"1438","csci","Peak_5","5-year flood magnitude","NATLow","BothImpact",15,112,16.3027656477438
"1439","csci","Peak_5","5-year flood magnitude","NATLow","BothImpact",18,112,16.3027656477438
"1440","csci","Peak_5","5-year flood magnitude","NATLow","BothImpact",20,112,16.3027656477438
"1441","csci","Peak_5","5-year flood magnitude","NATMed","BioImpact",12,1,25
"1442","csci","Peak_5","5-year flood magnitude","NATMed","BioImpact",15,1,25
"1443","csci","Peak_5","5-year flood magnitude","NATMed","BioImpact",18,1,25
"1444","csci","Peak_5","5-year flood magnitude","NATMed","BioImpact",20,1,25
"1445","csci","Peak_5","5-year flood magnitude","NATMed","HydroImpact",3,26,2.87610619469027
"1446","csci","Peak_5","5-year flood magnitude","NATMed","HydroImpact",6,23,2.54424778761062
"1447","csci","Peak_5","5-year flood magnitude","NATMed","HydroImpact",9,23,2.54424778761062
"1448","csci","Peak_5","5-year flood magnitude","NATMed","HydroImpact",12,208,23.0088495575221
"1449","csci","Peak_5","5-year flood magnitude","NATMed","HydroImpact",15,208,23.0088495575221
"1450","csci","Peak_5","5-year flood magnitude","NATMed","HydroImpact",18,208,23.0088495575221
"1451","csci","Peak_5","5-year flood magnitude","NATMed","HydroImpact",20,208,23.0088495575221
"1452","csci","Peak_5","5-year flood magnitude","NATMed","BothImpact",3,74,7.44466800804829
"1453","csci","Peak_5","5-year flood magnitude","NATMed","BothImpact",6,74,7.44466800804829
"1454","csci","Peak_5","5-year flood magnitude","NATMed","BothImpact",9,74,7.44466800804829
"1455","csci","Peak_5","5-year flood magnitude","NATMed","BothImpact",12,193,19.4164989939638
"1456","csci","Peak_5","5-year flood magnitude","NATMed","BothImpact",15,193,19.4164989939638
"1457","csci","Peak_5","5-year flood magnitude","NATMed","BothImpact",18,193,19.4164989939638
"1458","csci","Peak_5","5-year flood magnitude","NATMed","BothImpact",20,193,19.4164989939638
"1459","csci","Peak_5","5-year flood magnitude","SB0","BothImpact",3,6,12
"1460","csci","Peak_5","5-year flood magnitude","SB0","BothImpact",6,6,12
"1461","csci","Peak_5","5-year flood magnitude","SB0","BothImpact",9,6,12
"1462","csci","Peak_5","5-year flood magnitude","SB0","BothImpact",12,8,16
"1463","csci","Peak_5","5-year flood magnitude","SB0","BothImpact",15,8,16
"1464","csci","Peak_5","5-year flood magnitude","SB0","BothImpact",18,8,16
"1465","csci","Peak_5","5-year flood magnitude","SB0","BothImpact",20,8,16
"1466","csci","Peak_5","5-year flood magnitude","SB2","BioImpact",9,1,20
"1467","csci","Peak_5","5-year flood magnitude","SB2","BioImpact",12,1,20
"1468","csci","Peak_5","5-year flood magnitude","SB2","BioImpact",15,1,20
"1469","csci","Peak_5","5-year flood magnitude","SB2","BioImpact",18,1,20
"1470","csci","Peak_5","5-year flood magnitude","SB2","BioImpact",20,1,20
"1471","csci","Peak_5","5-year flood magnitude","SB2","BothImpact",3,12,7.10059171597633
"1472","csci","Peak_5","5-year flood magnitude","SB2","BothImpact",6,12,7.10059171597633
"1473","csci","Peak_5","5-year flood magnitude","SB2","BothImpact",9,29,17.1597633136095
"1474","csci","Peak_5","5-year flood magnitude","SB2","BothImpact",12,29,17.1597633136095
"1475","csci","Peak_5","5-year flood magnitude","SB2","BothImpact",15,29,17.1597633136095
"1476","csci","Peak_5","5-year flood magnitude","SB2","BothImpact",18,29,17.1597633136095
"1477","csci","Peak_5","5-year flood magnitude","SB2","BothImpact",20,29,17.1597633136095
"1478","csci","Q99","Magnitude of largest annual storm","HB","NoImpact",6,1,100
"1479","csci","Q99","Magnitude of largest annual storm","HB","BioImpact",6,2,100
"1480","csci","Q99","Magnitude of largest annual storm","HB","HydroImpact",3,1,16.6666666666667
"1481","csci","Q99","Magnitude of largest annual storm","HB","HydroImpact",9,1,16.6666666666667
"1482","csci","Q99","Magnitude of largest annual storm","HB","HydroImpact",12,1,16.6666666666667
"1483","csci","Q99","Magnitude of largest annual storm","HB","HydroImpact",15,1,16.6666666666667
"1484","csci","Q99","Magnitude of largest annual storm","HB","HydroImpact",18,1,16.6666666666667
"1485","csci","Q99","Magnitude of largest annual storm","HB","HydroImpact",20,1,16.6666666666667
"1486","csci","Q99","Magnitude of largest annual storm","HB","BothImpact",3,39,14.3911439114391
"1487","csci","Q99","Magnitude of largest annual storm","HB","BothImpact",6,37,13.6531365313653
"1488","csci","Q99","Magnitude of largest annual storm","HB","BothImpact",9,39,14.3911439114391
"1489","csci","Q99","Magnitude of largest annual storm","HB","BothImpact",12,39,14.3911439114391
"1490","csci","Q99","Magnitude of largest annual storm","HB","BothImpact",15,39,14.3911439114391
"1491","csci","Q99","Magnitude of largest annual storm","HB","BothImpact",18,39,14.3911439114391
"1492","csci","Q99","Magnitude of largest annual storm","HB","BothImpact",20,39,14.3911439114391
"1493","csci","Q99","Magnitude of largest annual storm","NAT","NoImpact",15,117,100
"1494","csci","Q99","Magnitude of largest annual storm","NAT","BioImpact",15,57,100
"1495","csci","Q99","Magnitude of largest annual storm","NAT","HydroImpact",3,12,3.2258064516129
"1496","csci","Q99","Magnitude of largest annual storm","NAT","HydroImpact",6,16,4.3010752688172
"1497","csci","Q99","Magnitude of largest annual storm","NAT","HydroImpact",9,19,5.10752688172043
"1498","csci","Q99","Magnitude of largest annual storm","NAT","HydroImpact",12,19,5.10752688172043
"1499","csci","Q99","Magnitude of largest annual storm","NAT","HydroImpact",15,24,6.45161290322581
